Record_ID,Financial_Year,Date_of_Fund_Release,State,District,Department,Scheme_Name,Scheme_Code,Fund_Source,Implementing_Agency,Sanctioned_Amount_Lakhs,Fund_Released_Lakhs,Fund_Utilized_Lakhs,Utilization_Percent,Physical_Target_Units,Physical_Achievement_Units,Beneficiaries_Target,Beneficiaries_Covered,Status,Audit_Remarks,Nodal_Officer_Contact
GFU00655,2024-25,2021-05-24,Gujarat, Ahmedabad,Ministry of Health & Family Welfare,Ayushman Bharat - Pradhan Mantri Jan Arogya Yojana,PMJAY,Centrally Sponsored (60:40),District Panchayat / Zilla Parishad,241.95,198.21,120.12,60.6,302,115.0,2917,1036.0,Ongoing,  Awaiting third-party audit clearance  ,Deepa Chatterjee - District Collector Office - deepa.chatterjee@nic.in
GFU00280,2022-23,2022-08-03,Uttar Pradesh,varanasi,Ministry of Jal Shakti,Swachh Bharat Mission - Gramin,SBM-G,Centrally Sponsored (60:40),District Panchayat / Zilla Parishad,597.27,303.21,268.06,88.41,33,31.0,4790,4357.0,Completed,No remarks recorded,Ashok Nair - Block Development Officer - ashok.nair@nic.in
GFU00946,2022-23,2021-06-01,West Bengal,howrah,Ministry of Jal Shakti,Swachh Bharat Mission - Gramin,SBM-G,Centrally Sponsored (60:40),Urban Local Body (ULB),41.17,37.53,19.27,51.35,495,86.0,4338,710.0,Ongoing,  Material procurement in progress  ,Lakshmi Singh - Block Development Officer - lakshmi.singh@nic.in
GFU00187,2021-22,2024-08-15,Karnataka,Mysuru,Ministry of Rural Development,Mahatma Gandhi National Rural Employment Guarantee Scheme,MGNREGS,Centrally Sponsored (60:40),NGO / Partner Organisation,312.98,185.97,164.45,88.43,48,48.0,1514,1465.0,Completed,  Delay due to - land acquisition dispute  ,Sunita Das - Assistant Engineer - sunita.das@nic.in
GFU00927,2021-22,2022-02-18,Tamil Nadu,Salem,Ministry of Rural Development,Pradhan Mantri Gram Sadak Yojana,PMGSY,Centrally Sponsored (60:40),Gram Panchayat,297.06,291.38,,,128,43.0,1526,532.0,Ongoing,No remarks recorded,Manoj Verma - District Collector Office - manoj.verma@nic.in
GFU00412,2022-23,2024-06-04,Kerala,Kollam,Ministry of Health & Family Welfare,National Health Mission,NHM,Centrally Sponsored (60:40),District Panchayat / Zilla Parishad,736.44,480.7,462.3,96.17,244,243.0,3946,,Completed,Delay due to - contractor mobilisation issue,Kavita Kumar - District Programme Coordinator - kavita.kumar@nic.in
GFU00225,2022-23,2025-03-24,Uttar Pradesh,Lucknow,Ministry of Agriculture & Farmers Welfare,PM Kisan Samman Nidhi,PMKISAN,Central Sector,State Nodal Agency,54.41,40.86,34.61,84.7,410,223.0,2095,1074.0,Ongoing,Delay due to - contractor mobilisation issue,Sunita Rao - Assistant Engineer - sunita.rao@nic.in
GFU00015,2024-25,2024-03-01,West Bengal,Asansol,Ministry of Rural Development,Mahatma Gandhi National Rural Employment Guarantee Scheme,MGNREGS,Centrally Sponsored (60:40),Urban Local Body (ULB),356.79,210.49,154.07,73.2,170,114.0,1160,747.0,Ongoing,Awaiting third-party audit clearance,Kavita Yadav - Scheme Nodal Officer - kavita.yadav@nic.in
GFU00171,2024-25,2024-03-08,Maharashtra, Kolhapur,Ministry of Health & Family Welfare,Ayushman Bharat - Pradhan Mantri Jan Arogya Yojana,PMJAY,Centrally Sponsored (60:40),State Nodal Agency,554.88,523.88,,,381,380.0,4730,4346.0,Completed,  Material procurement in progress  ,Ashok Verma - Scheme Nodal Officer - ashok.verma@nic.in
GFU00966,2023-24,2023-03-22,Tamil Nadu,Coimbatore,Ministry of Education,Samagra Shiksha Abhiyan,SS,Centrally Sponsored (60:40),Gram Panchayat,691.45,539.49,0.0,0.0,258,0.0,366,0.0,Not Started,Delay due to - land acquisition dispute,Kavita Yadav - District Programme Coordinator - kavita.yadav@nic.in
GFU00358,2023-24,2021-08-17,Bihar,bhagalpur,Ministry of Rural Development,Mahatma Gandhi National Rural Employment Guarantee Scheme,MGNREGS,Centrally Sponsored (60:40),District Panchayat / Zilla Parishad,425.08,421.55,415.9,98.66,127,125.0,4013,4011.0,Completed,Material procurement in progress,Anjali Kumar - Assistant Engineer - anjali.kumar@nic.in
GFU00116,2023-24,2021-06-11,Kerala,Kollam,Ministry of Education,PM Poshan (Mid-Day Meal Scheme),PMPOSHAN,Centrally Sponsored (60:40),District Panchayat / Zilla Parishad,714.22,398.9,322.44,80.83,257,239.0,3095,2863.0,Delayed,,Vinod Das - District Collector Office - vinod.das@nic.in
GFU00657,2024-25,2022-07-11,Rajasthan, Kota,Ministry of Agriculture & Farmers Welfare,Pradhan Mantri Fasal Bima Yojana,PMFBY,Central Sector,Urban Local Body (ULB),714.0,609.18,584.19,95.9,67,66.0,3205,3043.0,Completed,Fund utilization certificate pending,Anjali Nair - Assistant Engineer - anjali.nair@nic.in
GFU00620,2023-24,2021-11-05,Maharashtra,Nashik ,Ministry of Education,PM Poshan (Mid-Day Meal Scheme),PMPOSHAN,Centrally Sponsored (60:40),Gram Panchayat,119.4,64.65,21.84,33.78,338,155.0,2664,1103.0,Ongoing,,Pooja Rao - District Programme Coordinator - pooja.rao@nic.in
GFU00549,2021-22,2023-05-03,Gujarat,Ahmedabad,Ministry of Education,Samagra Shiksha Abhiyan,SS,Centrally Sponsored (60:40),Gram Panchayat,69.39,40.69,32.83,80.68,413,266.0,3352,2010.0,Ongoing,Delay due to - land acquisition dispute,Sunita Patel - District Collector Office - sunita.patel@nic.in
GFU00020,2022-23,2023-09-22,Rajasthan,jodhpur,Ministry of Jal Shakti,Swachh Bharat Mission - Gramin,SBM-G,Centrally Sponsored (60:40),Urban Local Body (ULB),644.46,323.08,316.19,97.87,353,352.0,3841,3608.0,Completed,Material procurement in progress,Sunita Verma - Assistant Engineer - sunita.verma@nic.in
GFU00108,2024-25,2021-10-27,Bihar,Bhagalpur,Ministry of Rural Development,Pradhan Mantri Awas Yojana - Gramin,PMAY-G,Centrally Sponsored (60:40),Gram Panchayat,421.75,229.08,179.67,78.43,248,87.0,1396,500.0,Ongoing,Delay due to - heavy monsoon rainfall,Manoj Iyer - Block Development Officer - manoj.iyer@nic.in
GFU00734,2021-22,2024-11-28,Kerala,Thrissur,Ministry of Health & Family Welfare,National Health Mission,NHM,Centrally Sponsored (60:40),State Nodal Agency,277.33,220.84,124.44,56.35,455,161.0,3180,1169.0,Ongoing,No remarks recorded,Deepa Verma - Block Development Officer - deepa.verma@nic.in
GFU00519,2023-24,2021-05-21,Kerala, Kollam,Ministry of Rural Development,Mahatma Gandhi National Rural Employment Guarantee Scheme,MGNREGS,Centrally Sponsored (60:40),NGO / Partner Organisation,212.57,146.51,131.55,89.79,261,259.0,4152,3802.0,Completed,Beneficiary list under revision,Lakshmi Reddy - Scheme Nodal Officer - lakshmi.reddy@nic.in
GFU00237,2022-23,2022-08-15,Madhya Pradesh, Ujjain,Ministry of Education,PM Poshan (Mid-Day Meal Scheme),PMPOSHAN,Centrally Sponsored (60:40),Gram Panchayat,233.44,196.35,180.38,91.87,251,249.0,4489,4359.0,Completed,Beneficiary list under revision,Sunita Yadav - District Collector Office - sunita.yadav@nic.in
GFU00372,2022-23,2024-03-18,Madhya Pradesh,Gwalior,Ministry of Education,PM Poshan (Mid-Day Meal Scheme),PMPOSHAN,Centrally Sponsored (60:40),District Panchayat / Zilla Parishad,585.29,538.25,262.29,48.73,493,443.0,549,453.0,Delayed,Delay due to - land acquisition dispute,Manoj Kumar - Block Development Officer - manoj.kumar@nic.in
GFU00979,2022-23,2024-02-01,Uttar Pradesh,Varanasi ,Ministry of Education,PM Poshan (Mid-Day Meal Scheme),PMPOSHAN,Centrally Sponsored (60:40),State Nodal Agency,260.79,186.54,0.0,0.0,326,0.0,2849,0.0,Not Started,No remarks recorded,Pooja Verma - District Collector Office - pooja.verma@nic.in
GFU00234,2021-22,2024-04-02,Rajasthan,Kota,Ministry of Jal Shakti,Swachh Bharat Mission - Gramin,SBM-G,Centrally Sponsored (60:40),Gram Panchayat,204.14,143.04,129.88,90.8,398,396.0,2349,2355.0,Completed,Delay due to - land acquisition dispute,Ganesh Rao - Block Development Officer - ganesh.rao@nic.in
GFU00230,2021-22,2023-08-21,Maharashtra,Nashik,Ministry of Jal Shakti,Swachh Bharat Mission - Gramin,SBM-G,Centrally Sponsored (60:40),Gram Panchayat,42.42,27.43,11.15,40.65,186,15.0,466,35.0,Ongoing,No remarks recorded,Sanjay Iyer - Scheme Nodal Officer - sanjay.iyer@nic.in
GFU00361,2022-23,2024-09-10,Tamil Nadu,Coimbatore,Ministry of Jal Shakti,Swachh Bharat Mission - Gramin,SBM-G,Centrally Sponsored (60:40),Gram Panchayat,666.56,580.84,568.85,97.94,133,,1262,1273.0,Completed,Delay due to - contractor mobilisation issue,Meera Nair - Block Development Officer - meera.nair@nic.in
GFU00590,2024-25,2022-08-09,Uttar Pradesh,agra,Ministry of Health & Family Welfare,Ayushman Bharat - Pradhan Mantri Jan Arogya Yojana,PMJAY,Centrally Sponsored (60:40),Urban Local Body (ULB),214.64,189.73,161.13,84.93,393,111.0,1223,358.0,Delayed,Delay due to - land acquisition dispute,Ramesh Naik - Assistant Engineer - ramesh.naik@nic.in
GFU00320,2022-23,2021-04-08,Tamil Nadu,Coimbatore,Ministry of Agriculture & Farmers Welfare,PM Kisan Samman Nidhi,PMKISAN,Central Sector,Urban Local Body (ULB),270.05,222.11,0.0,0.0,334,,2799,0.0,Not Started,Fund utilization certificate pending,Vinod Mishra - District Collector Office - vinod.mishra@nic.in
GFU00639,2024-25,2023-08-12,Tamil Nadu,chennai,Ministry of Education,Samagra Shiksha Abhiyan,SS,Centrally Sponsored (60:40),Gram Panchayat,129.35,97.29,35.99,36.99,63,61.0,4597,4145.0,Ongoing,Work completed as per schedule,Ashok Nair - Scheme Nodal Officer - ashok.nair@nic.in
GFU00571,2021-22,2024-07-22,Karnataka,Bengaluru,Ministry of Rural Development,Mahatma Gandhi National Rural Employment Guarantee Scheme,MGNREGS,Centrally Sponsored (60:40),NGO / Partner Organisation,443.79,432.16,386.89,89.52,478,476.0,3241,3246.0,Completed,No remarks recorded,Deepa Chatterjee - Block Development Officer - deepa.chatterjee@nic.in
GFU00507,2022-23,2024-05-14,Maharashtra,Nagpur,Ministry of Health & Family Welfare,National Health Mission,NHM,Centrally Sponsored (60:40),Gram Panchayat,102.57,65.2,45.7,70.09,409,317.0,1539,1236.0,Ongoing,Delay due to - heavy monsoon rainfall,Anjali Chatterjee - District Collector Office - anjali.chatterjee@nic.in
GFU00400,2024-25,2023-07-01,Rajasthan,Jodhpur,Ministry of Health & Family Welfare,National Health Mission,NHM,Centrally Sponsored (60:40),State Nodal Agency,656.56,388.43,179.15,46.12,145,123.0,2300,1899.0,Ongoing,Delay due to - heavy monsoon rainfall,Meera Naik - District Programme Coordinator - meera.naik@nic.in
GFU00480,2022-23,2024-07-04,Maharashtra,aurangabad,Ministry of Rural Development,Pradhan Mantri Gram Sadak Yojana,PMGSY,Centrally Sponsored (60:40),District Panchayat / Zilla Parishad,134.35,68.47,44.42,64.88,110,53.0,4223,2067.0,Ongoing,Delay due to - land acquisition dispute,Sunita Naik - Assistant Engineer - sunita.naik@nic.in
GFU00997,2021-22,2023-01-01,Bihar, Bhagalpur,Ministry of Agriculture & Farmers Welfare,PM Kisan Samman Nidhi,PMKISAN,Central Sector,Gram Panchayat,719.02,556.75,543.71,97.66,336,285.0,2959,2419.0,Delayed,Awaiting third-party audit clearance,Anjali Patel - District Collector Office - anjali.patel@nic.in
GFU00757,2023-24,2025-03-26,Bihar,Patna,Ministry of Education,PM Poshan (Mid-Day Meal Scheme),PMPOSHAN,Centrally Sponsored (60:40),District Panchayat / Zilla Parishad,563.37,397.19,0.0,0.0,221,0.0,3933,0.0,Not Started,  Awaiting third-party audit clearance  ,Anjali Rao - Scheme Nodal Officer - anjali.rao@nic.in
GFU00645,2024-25,2023-09-25,Uttar Pradesh,Kanpur,Ministry of Agriculture & Farmers Welfare,Pradhan Mantri Fasal Bima Yojana,PMFBY,Central Sector,NGO / Partner Organisation,331.56,203.14,143.57,70.68,343,203.0,1405,761.0,Ongoing,Work completed as per schedule,Ashok Iyer - District Collector Office - ashok.iyer@nic.in
GFU00761,2021-22,2022-04-23,Bihar,Bhagalpur,Ministry of Rural Development,Mahatma Gandhi National Rural Employment Guarantee Scheme,MGNREGS,Centrally Sponsored (60:40),State Nodal Agency,370.59,252.29,241.35,95.66,318,316.0,4139,4146.0,Completed,No remarks recorded,Ganesh Naik - Scheme Nodal Officer - ganesh.naik@nic.in
GFU00850,2024-25,2021-05-29,Kerala,Thrissur,Ministry of Jal Shakti,Swachh Bharat Mission - Gramin,SBM-G,Centrally Sponsored (60:40),State Nodal Agency,778.99,461.33,333.11,72.21,249,223.0,2249,2114.0,Ongoing,Work completed as per schedule,Ganesh Rao - Assistant Engineer - ganesh.rao@nic.in
GFU00117,2023-24,2021-05-02,Gujarat, Surat,Ministry of Jal Shakti,Swachh Bharat Mission - Gramin,SBM-G,Centrally Sponsored (60:40),District Panchayat / Zilla Parishad,390.04,206.02,67.43,32.73,409,204.0,1221,,Delayed,Delay due to - land acquisition dispute,Vinod Kumar - District Programme Coordinator - vinod.kumar@nic.in
GFU00069,2024-25,2025-03-17,West Bengal,Asansol,Ministry of Agriculture & Farmers Welfare,PM Kisan Samman Nidhi,PMKISAN,Central Sector,Gram Panchayat,179.06,109.7,52.91,48.23,107,25.0,815,195.0,Delayed,  Material procurement in progress  ,Ramesh Nair - Block Development Officer - ramesh.nair@nic.in
GFU00377,2023-24,2021-07-27,Madhya Pradesh,Jabalpur,Ministry of Health & Family Welfare,Ayushman Bharat - Pradhan Mantri Jan Arogya Yojana,PMJAY,Centrally Sponsored (60:40),Urban Local Body (ULB),789.37,664.78,577.83,86.92,309,308.0,4622,4636.0,Completed,No remarks recorded,Deepa Naik - Block Development Officer - deepa.naik@nic.in
GFU00357,2022-23,2022-05-28,West Bengal,Durgapur ,Ministry of Agriculture & Farmers Welfare,PM Kisan Samman Nidhi,PMKISAN,Central Sector,Gram Panchayat,478.12,336.2,322.55,95.94,194,192.0,434,415.0,Completed,Work completed as per schedule,Vinod Reddy - Assistant Engineer - vinod.reddy@nic.in
GFU00771,2024-25,2022-01-04,Madhya Pradesh,Gwalior ,Ministry of Jal Shakti,Jal Jeevan Mission,JJM,Centrally Sponsored (90:10),State Nodal Agency,756.53,675.32,587.99,87.07,354,,2140,2119.0,Completed,No remarks recorded,Kavita Iyer - Assistant Engineer - kavita.iyer@nic.in
GFU00627,2024-25,2023-05-21,Maharashtra,pune,Ministry of Jal Shakti,Jal Jeevan Mission,JJM,Centrally Sponsored (90:10),Gram Panchayat,50.18,34.71,29.5,84.99,361,361.0,406,398.0,Completed,No remarks recorded,Rakesh Naik - District Collector Office - rakesh.naik@nic.in
GFU00872,2024-25,2024-06-04,Bihar, Bhagalpur,Ministry of Agriculture & Farmers Welfare,PM Kisan Samman Nidhi,PMKISAN,Central Sector,Gram Panchayat,628.69,521.78,0.0,0.0,85,,1692,0.0,Not Started,Delay due to - contractor mobilisation issue,Sanjay Das - District Programme Coordinator - sanjay.das@nic.in
GFU00890,2023-24,2025-01-12,Gujarat,Vadodara,Ministry of Agriculture & Farmers Welfare,PM Kisan Samman Nidhi,PMKISAN,Central Sector,State Nodal Agency,77.32,57.63,30.03,52.11,114,96.0,2218,1862.0,Delayed,Delay due to - heavy monsoon rainfall,Rakesh Rao - District Programme Coordinator - rakesh.rao@nic.in
GFU00038,2022-23,2022-06-19,Karnataka,belagavi,Ministry of Rural Development,Mahatma Gandhi National Rural Employment Guarantee Scheme,MGNREGS,Centrally Sponsored (60:40),Gram Panchayat,590.44,534.4,336.88,63.04,227,63.0,1928,532.0,Ongoing,Utilization certificate submitted and verified,Sanjay Iyer - Block Development Officer - sanjay.iyer@nic.in
GFU00932,2024-25,2023-01-20,Rajasthan, Udaipur,Ministry of Agriculture & Farmers Welfare,PM Kisan Samman Nidhi,PMKISAN,Central Sector,State Nodal Agency,63.83,40.51,39.55,97.63,300,298.0,185,176.0,Completed,No remarks recorded,Arvind Das - Scheme Nodal Officer - arvind.das@nic.in
GFU00351,2024-25,2021-05-10,Uttar Pradesh, Varanasi,Ministry of Health & Family Welfare,National Health Mission,NHM,Centrally Sponsored (60:40),District Panchayat / Zilla Parishad,119.32,78.63,31.72,40.34,288,86.0,431,126.0,Delayed,Material procurement in progress,Ashok Nair - District Collector Office - ashok.nair@nic.in
GFU00107,2023-24,2025-02-04,Kerala,Kollam ,Ministry of Rural Development,Mahatma Gandhi National Rural Employment Guarantee Scheme,MGNREGS,Centrally Sponsored (60:40),Gram Panchayat,49.74,39.01,35.28,90.44,91,4.0,1526,63.0,Delayed,  Work completed as per schedule  ,Sanjay Yadav - District Collector Office - sanjay.yadav@nic.in
GFU00389,2022-23,2021-11-09,Tamil Nadu,Madurai,Ministry of Education,Samagra Shiksha Abhiyan,SS,Centrally Sponsored (60:40),NGO / Partner Organisation,354.88,289.7,195.06,67.33,73,69.0,2729,,Delayed,Delay due to - heavy monsoon rainfall,Ganesh Nair - Assistant Engineer - ganesh.nair@nic.in
GFU00324,2024-25,2024-04-19,Rajasthan,Udaipur,Ministry of Jal Shakti,Swachh Bharat Mission - Gramin,SBM-G,Centrally Sponsored (60:40),Urban Local Body (ULB),696.7,381.71,342.44,89.71,491,489.0,1256,1147.0,Completed,Awaiting third-party audit clearance,Anjali Patel - District Collector Office - anjali.patel@nic.in
GFU00572,2023-24,2024-04-26,Uttar Pradesh,Agra ,Ministry of Jal Shakti,Swachh Bharat Mission - Gramin,SBM-G,Centrally Sponsored (60:40),State Nodal Agency,316.68,285.63,155.02,54.27,125,121.0,4711,4346.0,Delayed,Delay due to - contractor mobilisation issue,Kavita Nair - Assistant Engineer - kavita.nair@nic.in
GFU00252,2023-24,2022-04-08,Maharashtra,Nashik,Ministry of Education,Samagra Shiksha Abhiyan,SS,Centrally Sponsored (60:40),State Nodal Agency,180.68,179.61,159.78,88.96,428,426.0,2390,2392.0,Completed,  Beneficiary list under revision  ,Ganesh Nair - District Programme Coordinator - ganesh.nair@nic.in
GFU00646,2024-25,2024-04-02,Karnataka,Mangaluru,Ministry of Health & Family Welfare,National Health Mission,NHM,Centrally Sponsored (60:40),District Panchayat / Zilla Parishad,576.75,406.98,129.87,31.91,74,24.0,3576,,Ongoing,Beneficiary list under revision,Ramesh Kumar - District Collector Office - ramesh.kumar@nic.in
GFU00575,2023-24,2024-07-11,West Bengal, Asansol,Ministry of Agriculture & Farmers Welfare,PM Kisan Samman Nidhi,PMKISAN,Central Sector,Gram Panchayat,84.91,54.82,38.24,69.76,379,59.0,3634,523.0,Ongoing,,Sunita Sharma - Scheme Nodal Officer - sunita.sharma@nic.in
GFU00973,2023-24,2024-11-14,Uttar Pradesh,Varanasi,Ministry of Agriculture & Farmers Welfare,Pradhan Mantri Fasal Bima Yojana,PMFBY,Central Sector,Gram Panchayat,154.63,132.98,125.87,94.65,302,159.0,1410,759.0,Ongoing,Fund utilization certificate pending,Kavita Naik - District Programme Coordinator - kavita.naik@nic.in
GFU00489,2023-24,2023-03-21,Madhya Pradesh,Indore ,Ministry of Rural Development,Mahatma Gandhi National Rural Employment Guarantee Scheme,MGNREGS,Centrally Sponsored (60:40),District Panchayat / Zilla Parishad,377.03,242.57,234.12,96.52,77,75.0,2739,2706.0,Completed,Awaiting third-party audit clearance,Sanjay Naik - District Programme Coordinator - sanjay.naik@nic.in
GFU00216,2023-24,2024-08-16,Madhya Pradesh,bhopal,Ministry of Agriculture & Farmers Welfare,Pradhan Mantri Fasal Bima Yojana,PMFBY,Central Sector,District Panchayat / Zilla Parishad,708.86,493.21,456.2,92.5,149,148.0,4734,4736.0,Completed,Delay due to - contractor mobilisation issue,Arvind Singh - Scheme Nodal Officer - arvind.singh@nic.in
GFU00879,2022-23,2024-09-07,West Bengal,Siliguri,Ministry of Jal Shakti,Jal Jeevan Mission,JJM,Centrally Sponsored (90:10),Gram Panchayat,678.2,458.41,423.2,92.32,361,359.0,1515,1471.0,Completed,  Delay due to - contractor mobilisation issue  ,Vinod Das - Block Development Officer - vinod.das@nic.in
GFU00710,2022-23,2022-02-26,Gujarat,Vadodara,Ministry of Jal Shakti,Swachh Bharat Mission - Gramin,SBM-G,Centrally Sponsored (60:40),Gram Panchayat,140.46,136.89,,,279,279.0,4009,3626.0,Completed,No remarks recorded,Rakesh Reddy - Block Development Officer - rakesh.reddy@nic.in
GFU00057,2024-25,2023-07-17,West Bengal,Siliguri,Ministry of Rural Development,Pradhan Mantri Awas Yojana - Gramin,PMAY-G,Centrally Sponsored (60:40),District Panchayat / Zilla Parishad,766.43,538.56,423.21,78.58,144,62.0,1122,442.0,Ongoing,Utilization certificate submitted and verified,Meera Naik - Block Development Officer - meera.naik@nic.in
GFU00670,2023-24,2023-09-18,Kerala,Kochi,Ministry of Rural Development,Pradhan Mantri Gram Sadak Yojana,PMGSY,Centrally Sponsored (60:40),State Nodal Agency,725.21,724.72,,,18,0.0,3019,0.0,Not Started,Delay due to - land acquisition dispute,Deepa Das - Block Development Officer - deepa.das@nic.in
GFU00455,2022-23,2022-07-17,Uttar Pradesh,Kanpur ,Ministry of Rural Development,Pradhan Mantri Gram Sadak Yojana,PMGSY,Centrally Sponsored (60:40),Gram Panchayat,270.24,210.97,89.15,42.26,207,151.0,2519,1854.0,Delayed,,Ganesh Das - District Programme Coordinator - ganesh.das@nic.in
GFU00170,2022-23,2025-02-02,West Bengal,Asansol,Ministry of Education,PM Poshan (Mid-Day Meal Scheme),PMPOSHAN,Centrally Sponsored (60:40),District Panchayat / Zilla Parishad,790.25,672.44,666.22,99.08,256,202.0,3172,2324.0,Delayed,Beneficiary list under revision,Rakesh Sharma - District Collector Office - rakesh.sharma@nic.in
